DataSet,PhotoName,Removal Reason,Data Label
extra_data,158481.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [7.0, 10.0], 'left': [11.0, 42.0], 'top': [8.0, 7.0], 'width': [13.0, 13.0], 'height': [20.0, 20.0]}"
extra_data,159902.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 10.0], 'left': [38.0, 53.0], 'top': [7.0, 7.0], 'width': [5.0, 10.0], 'height': [18.0, 18.0]}"
extra_data,160705.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [2.0, 2.0, 2.0], 'left': [11.0, 29.0, 66.0], 'top': [9.0, 7.0, 5.0], 'width': [16.0, 16.0, 16.0], 'height': [29.0, 29.0, 29.0]}"
extra_data,160721.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 3.0], 'left': [14.0, 35.0], 'top': [16.0, 6.0], 'width': [6.0, 8.0], 'height': [30.0, 30.0]}"
extra_data,160723.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [2.0, 8.0], 'left': [19.0, 46.0], 'top': [7.0, 9.0], 'width': [14.0, 13.0], 'height': [23.0, 23.0]}"
extra_data,160860.png,Single bounding box contains multiple or incorrect digits,"{'label': [4.0], 'left': [97.0], 'top': [31.0], 'width': [69.0], 'height': [39.0]}"
extra_data,161268.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [2.0, 4.0], 'left': [7.0, 91.0], 'top': [14.0, 15.0], 'width': [39.0, 39.0], 'height': [58.0, 58.0]}"
extra_data,161499.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 1.0], 'left': [9.0, 37.0], 'top': [10.0, 5.0], 'width': [6.0, 8.0], 'height': [23.0, 23.0]}"
extra_data,161800.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 7.0], 'left': [10.0, 63.0], 'top': [1.0, 5.0], 'width': [27.0, 31.0], 'height': [39.0, 39.0]}"
extra_data,162059.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 6.0], 'left': [17.0, 61.0], 'top': [2.0, 4.0], 'width': [12.0, 26.0], 'height': [40.0, 40.0]}"
extra_data,162644.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 4.0], 'left': [35.0, 101.0], 'top': [6.0, 1.0], 'width': [30.0, 16.0], 'height': [58.0, 58.0]}"
extra_data,163037.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 7.0], 'left': [57.0, 81.0], 'top': [5.0, 1.0], 'width': [12.0, 10.0], 'height': [29.0, 29.0]}"
extra_data,163163.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 2.0, 10.0], 'left': [19.0, 43.0, 107.0], 'top': [3.0, 7.0, 0.0], 'width': [24.0, 30.0, 31.0], 'height': [54.0, 54.0, 54.0]}"
extra_data,163707.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 1.0, 3.0], 'left': [14.0, 28.0, 70.0], 'top': [15.0, 12.0, 8.0], 'width': [22.0, 16.0, 33.0], 'height': [55.0, 55.0, 55.0]}"
extra_data,163799.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 3.0], 'left': [7.0, 21.0], 'top': [8.0, 7.0], 'width': [7.0, 9.0], 'height': [15.0, 15.0]}"
extra_data,164935.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [3.0, 10.0], 'left': [8.0, 44.0], 'top': [5.0, 6.0], 'width': [15.0, 21.0], 'height': [27.0, 27.0]}"
extra_data,165235.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 5.0], 'left': [20.0, 65.0], 'top': [14.0, 10.0], 'width': [15.0, 25.0], 'height': [47.0, 47.0]}"
extra_data,165293.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [10.0, 3.0], 'left': [31.0, 72.0], 'top': [12.0, 6.0], 'width': [19.0, 31.0], 'height': [48.0, 48.0]}"
extra_data,166271.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [4.0, 5.0, 1.0, 10.0], 'left': [13.0, 24.0, 37.0, 50.0], 'top': [18.0, 9.0, 20.0, 10.0], 'width': [17.0, 6.0, 5.0, 22.0], 'height': [38.0, 38.0, 38.0, 38.0]}"
extra_data,166588.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 9.0], 'left': [14.0, 45.0], 'top': [7.0, 6.0], 'width': [13.0, 23.0], 'height': [44.0, 44.0]}"
extra_data,167183.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [3.0, 5.0, 8.0], 'left': [3.0, 33.0, 62.0], 'top': [37.0, 5.0, 1.0], 'width': [14.0, 18.0, 19.0], 'height': [20.0, 20.0, 20.0]}"
extra_data,167372.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 2.0], 'left': [12.0, 45.0], 'top': [6.0, 4.0], 'width': [15.0, 28.0], 'height': [38.0, 38.0]}"
extra_data,167493.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 3.0], 'left': [18.0, 60.0], 'top': [17.0, 9.0], 'width': [17.0, 24.0], 'height': [44.0, 44.0]}"
extra_data,167690.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 4.0, 7.0, 5.0], 'left': [3.0, 24.0, 75.0, 123.0], 'top': [0.0, 7.0, 27.0, 51.0], 'width': [8.0, 47.0, 33.0, 40.0], 'height': [60.0, 60.0, 60.0, 60.0]}"
extra_data,167728.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 2.0], 'left': [5.0, 30.0], 'top': [2.0, 2.0], 'width': [11.0, 14.0], 'height': [30.0, 30.0]}"
extra_data,167781.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [2.0, 6.0], 'left': [22.0, 80.0], 'top': [13.0, 12.0], 'width': [24.0, 24.0], 'height': [47.0, 47.0]}"
extra_data,168814.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [7.0, 9.0], 'left': [10.0, 36.0], 'top': [8.0, 3.0], 'width': [12.0, 16.0], 'height': [31.0, 31.0]}"
extra_data,169129.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [4.0, 10.0], 'left': [27.0, 75.0], 'top': [18.0, 13.0], 'width': [24.0, 24.0], 'height': [41.0, 41.0]}"
extra_data,169757.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 6.0], 'left': [14.0, 42.0], 'top': [3.0, 5.0], 'width': [9.0, 12.0], 'height': [26.0, 26.0]}"
extra_data,170272.png,Single bounding box contains multiple or incorrect digits,"{'label': [4.0], 'left': [16.0], 'top': [9.0], 'width': [52.0], 'height': [39.0]}"
extra_data,171724.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [2.0, 7.0, 1.0], 'left': [12.0, 47.0, 67.0], 'top': [6.0, 6.0, 11.0], 'width': [18.0, 13.0, 12.0], 'height': [24.0, 24.0, 24.0]}"
extra_data,171978.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [6.0, 9.0], 'left': [15.0, 55.0], 'top': [30.0, 11.0], 'width': [17.0, 23.0], 'height': [35.0, 35.0]}"
extra_data,172297.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 7.0, 4.0], 'left': [10.0, 21.0, 55.0], 'top': [6.0, 6.0, 12.0], 'width': [11.0, 14.0, 19.0], 'height': [35.0, 35.0, 35.0]}"
extra_data,172959.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 2.0], 'left': [13.0, 69.0], 'top': [7.0, 1.0], 'width': [24.0, 41.0], 'height': [63.0, 63.0]}"
extra_data,173204.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [4.0, 1.0], 'left': [12.0, 54.0], 'top': [5.0, 11.0], 'width': [17.0, 9.0], 'height': [39.0, 39.0]}"
extra_data,173821.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [10.0, 2.0, 10.0], 'left': [37.0, 50.0, 91.0], 'top': [46.0, 42.0, 29.0], 'width': [20.0, 12.0, 16.0], 'height': [67.0, 67.0, 67.0]}"
extra_data,174206.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 4.0], 'left': [12.0, 57.0], 'top': [1.0, 1.0], 'width': [18.0, 18.0], 'height': [44.0, 44.0]}"
extra_data,174207.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 8.0], 'left': [14.0, 59.0], 'top': [12.0, 18.0], 'width': [15.0, 25.0], 'height': [33.0, 33.0]}"
extra_data,174552.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 7.0], 'left': [36.0, 124.0], 'top': [71.0, 8.0], 'width': [46.0, 53.0], 'height': [140.0, 140.0]}"
extra_data,175294.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [4.0, 2.0], 'left': [2.0, 69.0], 'top': [3.0, 5.0], 'width': [22.0, 17.0], 'height': [30.0, 30.0]}"
extra_data,175460.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [4.0, 10.0], 'left': [15.0, 59.0], 'top': [8.0, 32.0], 'width': [17.0, 17.0], 'height': [27.0, 27.0]}"
extra_data,175802.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 9.0], 'left': [33.0, 52.0], 'top': [8.0, 8.0], 'width': [8.0, 12.0], 'height': [20.0, 20.0]}"
extra_data,176048.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 10.0, 10.0], 'left': [4.0, 17.0, 45.0], 'top': [3.0, 3.0, 1.0], 'width': [13.0, 14.0, 14.0], 'height': [34.0, 34.0, 34.0]}"
extra_data,176444.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [3.0, 7.0], 'left': [31.0, 93.0], 'top': [11.0, 6.0], 'width': [21.0, 22.0], 'height': [33.0, 33.0]}"
extra_data,176962.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [2.0, 3.0], 'left': [8.0, 55.0], 'top': [2.0, 1.0], 'width': [20.0, 21.0], 'height': [35.0, 35.0]}"
extra_data,177359.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [2.0, 7.0], 'left': [21.0, 95.0], 'top': [20.0, 8.0], 'width': [30.0, 28.0], 'height': [52.0, 52.0]}"
extra_data,177542.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 3.0], 'left': [9.0, 40.0], 'top': [7.0, 6.0], 'width': [13.0, 15.0], 'height': [26.0, 26.0]}"
extra_data,177965.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [3.0, 1.0], 'left': [9.0, 32.0], 'top': [1.0, 6.0], 'width': [12.0, 9.0], 'height': [24.0, 24.0]}"
extra_data,178321.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 7.0], 'left': [12.0, 40.0], 'top': [1.0, 3.0], 'width': [9.0, 21.0], 'height': [36.0, 36.0]}"
extra_data,178457.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [4.0, 1.0], 'left': [18.0, 41.0], 'top': [4.0, 4.0], 'width': [9.0, 5.0], 'height': [15.0, 15.0]}"
extra_data,180001.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [2.0, 3.0], 'left': [4.0, 60.0], 'top': [3.0, 2.0], 'width': [24.0, 24.0], 'height': [42.0, 42.0]}"
extra_data,181723.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [8.0, 7.0], 'left': [18.0, 54.0], 'top': [14.0, 10.0], 'width': [17.0, 21.0], 'height': [38.0, 38.0]}"
extra_data,182347.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [5.0, 7.0], 'left': [14.0, 49.0], 'top': [7.0, 10.0], 'width': [17.0, 17.0], 'height': [29.0, 29.0]}"
extra_data,182676.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 1.0], 'left': [10.0, 30.0], 'top': [6.0, 6.0], 'width': [7.0, 8.0], 'height': [27.0, 27.0]}"
extra_data,182720.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 10.0], 'left': [28.0, 140.0], 'top': [15.0, 23.0], 'width': [30.0, 27.0], 'height': [51.0, 51.0]}"
extra_data,182830.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 5.0], 'left': [7.0, 34.0], 'top': [2.0, 5.0], 'width': [9.0, 23.0], 'height': [33.0, 33.0]}"
extra_data,183527.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [3.0, 10.0, 9.0], 'left': [9.0, 37.0, 41.0], 'top': [7.0, 8.0, 7.0], 'width': [15.0, 1.0, 15.0], 'height': [20.0, 20.0, 20.0]}"
extra_data,183735.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [8.0, 3.0], 'left': [16.0, 55.0], 'top': [7.0, 9.0], 'width': [18.0, 17.0], 'height': [41.0, 41.0]}"
extra_data,183857.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [8.0, 6.0], 'left': [26.0, 50.0], 'top': [8.0, 8.0], 'width': [11.0, 11.0], 'height': [22.0, 22.0]}"
extra_data,184817.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 10.0], 'left': [8.0, 54.0], 'top': [7.0, 5.0], 'width': [15.0, 20.0], 'height': [38.0, 38.0]}"
extra_data,185034.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [2.0, 10.0], 'left': [32.0, 58.0], 'top': [11.0, 11.0], 'width': [11.0, 11.0], 'height': [16.0, 16.0]}"
extra_data,186147.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [2.0, 8.0], 'left': [81.0, 113.0], 'top': [26.0, 27.0], 'width': [16.0, 15.0], 'height': [28.0, 28.0]}"
extra_data,186264.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 4.0], 'left': [12.0, 47.0], 'top': [7.0, 9.0], 'width': [12.0, 15.0], 'height': [33.0, 33.0]}"
extra_data,186331.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 5.0], 'left': [17.0, 53.0], 'top': [18.0, 8.0], 'width': [14.0, 16.0], 'height': [29.0, 29.0]}"
extra_data,186678.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [2.0, 8.0], 'left': [12.0, 38.0], 'top': [1.0, 1.0], 'width': [13.0, 13.0], 'height': [27.0, 27.0]}"
extra_data,187021.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 9.0], 'left': [34.0, 54.0], 'top': [8.0, 7.0], 'width': [7.0, 13.0], 'height': [21.0, 21.0]}"
extra_data,187750.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [6.0, 9.0, 10.0], 'left': [38.0, 43.0, 48.0], 'top': [9.0, 26.0, 9.0], 'width': [1.0, 4.0, 10.0], 'height': [18.0, 12.0, 12.0]}"
extra_data,188030.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [4.0, 3.0], 'left': [21.0, 52.0], 'top': [14.0, 8.0], 'width': [16.0, 15.0], 'height': [26.0, 26.0]}"
extra_data,188324.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 4.0], 'left': [31.0, 67.0], 'top': [8.0, 5.0], 'width': [12.0, 23.0], 'height': [31.0, 31.0]}"
extra_data,188427.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [4.0, 9.0], 'left': [15.0, 61.0], 'top': [24.0, 9.0], 'width': [19.0, 20.0], 'height': [33.0, 33.0]}"
extra_data,188938.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 1.0], 'left': [19.0, 43.0], 'top': [7.0, 7.0], 'width': [9.0, 12.0], 'height': [24.0, 24.0]}"
extra_data,189897.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [9.0, 10.0], 'left': [12.0, 35.0], 'top': [10.0, 10.0], 'width': [12.0, 10.0], 'height': [24.0, 24.0]}"
extra_data,190122.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 5.0], 'left': [25.0, 99.0], 'top': [25.0, 9.0], 'width': [14.0, 28.0], 'height': [51.0, 51.0]}"
extra_data,190175.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [8.0, 6.0], 'left': [11.0, 63.0], 'top': [23.0, 15.0], 'width': [20.0, 26.0], 'height': [36.0, 36.0]}"
extra_data,190699.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 10.0], 'left': [12.0, 38.0], 'top': [4.0, 5.0], 'width': [9.0, 17.0], 'height': [36.0, 36.0]}"
extra_data,191310.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 1.0], 'left': [24.0, 41.0], 'top': [3.0, 2.0], 'width': [6.0, 6.0], 'height': [18.0, 18.0]}"
extra_data,191333.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 8.0], 'left': [14.0, 66.0], 'top': [2.0, 1.0], 'width': [20.0, 27.0], 'height': [46.0, 46.0]}"
extra_data,191437.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [6.0, 9.0], 'left': [10.0, 42.0], 'top': [15.0, 7.0], 'width': [14.0, 16.0], 'height': [34.0, 34.0]}"
extra_data,191582.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [4.0, 5.0], 'left': [13.0, 31.0], 'top': [8.0, 9.0], 'width': [9.0, 10.0], 'height': [19.0, 19.0]}"
extra_data,192106.png,Single bounding box contains multiple or incorrect digits,"{'label': [9.0], 'left': [69.0], 'top': [24.0], 'width': [28.0], 'height': [24.0]}"
extra_data,192527.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 8.0], 'left': [14.0, 57.0], 'top': [6.0, 5.0], 'width': [17.0, 35.0], 'height': [43.0, 43.0]}"
extra_data,192789.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [2.0, 4.0], 'left': [9.0, 49.0], 'top': [2.0, 4.0], 'width': [14.0, 16.0], 'height': [34.0, 34.0]}"
extra_data,193627.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 8.0, 2.0], 'left': [10.0, 22.0, 68.0], 'top': [3.0, 1.0, 2.0], 'width': [10.0, 17.0, 19.0], 'height': [40.0, 40.0, 40.0]}"
extra_data,194240.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [10.0, 5.0], 'left': [21.0, 53.0], 'top': [7.0, 2.0], 'width': [14.0, 19.0], 'height': [32.0, 32.0]}"
extra_data,194312.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [4.0, 3.0], 'left': [13.0, 37.0], 'top': [13.0, 13.0], 'width': [12.0, 13.0], 'height': [23.0, 23.0]}"
extra_data,194989.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [3.0, 10.0], 'left': [9.0, 52.0], 'top': [12.0, 7.0], 'width': [14.0, 13.0], 'height': [26.0, 26.0]}"
extra_data,195073.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 7.0], 'left': [2.0, 27.0], 'top': [12.0, 9.0], 'width': [13.0, 14.0], 'height': [32.0, 32.0]}"
extra_data,195681.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [2.0, 6.0], 'left': [9.0, 58.0], 'top': [9.0, 12.0], 'width': [25.0, 35.0], 'height': [53.0, 53.0]}"
extra_data,196410.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 3.0, 10.0], 'left': [20.0, 39.0, 112.0], 'top': [18.0, 18.0, 19.0], 'width': [11.0, 26.0, 22.0], 'height': [52.0, 52.0, 52.0]}"
extra_data,197286.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 8.0], 'left': [9.0, 61.0], 'top': [2.0, 1.0], 'width': [18.0, 23.0], 'height': [52.0, 52.0]}"
extra_data,197595.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 1.0, 2.0], 'left': [-1.0, 13.0, 42.0], 'top': [20.0, 17.0, 11.0], 'width': [7.0, 16.0, 33.0], 'height': [51.0, 51.0, 51.0]}"
extra_data,197659.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [8.0, 1.0], 'left': [9.0, 40.0], 'top': [8.0, 6.0], 'width': [14.0, 12.0], 'height': [27.0, 27.0]}"
extra_data,198414.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 3.0, 1.0], 'left': [15.0, 44.0, 119.0], 'top': [6.0, 7.0, 3.0], 'width': [30.0, 31.0, 35.0], 'height': [54.0, 54.0, 54.0]}"
extra_data,198794.png,Single bounding box contains multiple or incorrect digits,"{'label': [10.0], 'left': [33.0], 'top': [22.0], 'width': [45.0], 'height': [25.0]}"
extra_data,199692.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 6.0], 'left': [10.0, 35.0], 'top': [8.0, 9.0], 'width': [12.0, 17.0], 'height': [33.0, 33.0]}"
extra_data,200057.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [3.0, 6.0], 'left': [11.0, 57.0], 'top': [17.0, 11.0], 'width': [13.0, 15.0], 'height': [23.0, 23.0]}"
extra_data,200126.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 9.0], 'left': [31.0, 48.0], 'top': [6.0, 6.0], 'width': [7.0, 13.0], 'height': [22.0, 22.0]}"
extra_data,200855.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [2.0, 5.0], 'left': [22.0, 62.0], 'top': [35.0, 1.0], 'width': [21.0, 27.0], 'height': [46.0, 46.0]}"
extra_data,201138.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 4.0], 'left': [11.0, 28.0], 'top': [4.0, 3.0], 'width': [7.0, 8.0], 'height': [19.0, 19.0]}"
extra_data,201663.png,Single bounding box contains multiple or incorrect digits,"{'label': [1.0], 'left': [9.0], 'top': [15.0], 'width': [30.0], 'height': [23.0]}"
extra_data,201823.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 6.0], 'left': [5.0, 55.0], 'top': [5.0, 6.0], 'width': [26.0, 33.0], 'height': [39.0, 39.0]}"
extra_data,201840.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 2.0], 'left': [21.0, 39.0], 'top': [14.0, 12.0], 'width': [6.0, 9.0], 'height': [17.0, 17.0]}"
test_data,1731.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 10.0], 'left': [24.0, 41.0], 'top': [3.0, 4.0], 'width': [7.0, 8.0], 'height': [16.0, 16.0]}"
test_data,1928.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [3.0, 9.0], 'left': [32.0, 77.0], 'top': [8.0, 6.0], 'width': [21.0, 28.0], 'height': [32.0, 32.0]}"
test_data,2702.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 3.0], 'left': [68.0, 95.0], 'top': [41.0, 15.0], 'width': [13.0, 17.0], 'height': [27.0, 27.0]}"
test_data,2804.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 8.0], 'left': [32.0, 54.0], 'top': [6.0, 5.0], 'width': [7.0, 11.0], 'height': [18.0, 18.0]}"
test_data,3439.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 5.0], 'left': [125.0, 188.0], 'top': [37.0, 34.0], 'width': [18.0, 18.0], 'height': [44.0, 44.0]}"
test_data,3568.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 6.0], 'left': [44.0, 70.0], 'top': [12.0, 13.0], 'width': [8.0, 12.0], 'height': [20.0, 20.0]}"
test_data,3861.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 10.0], 'left': [25.0, 48.0], 'top': [5.0, 5.0], 'width': [11.0, 11.0], 'height': [17.0, 17.0]}"
test_data,4000.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [2.0, 9.0], 'left': [25.0, 43.0], 'top': [2.0, 3.0], 'width': [8.0, 11.0], 'height': [20.0, 20.0]}"
test_data,4926.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [2.0, 8.0], 'left': [69.0, 119.0], 'top': [12.0, 12.0], 'width': [26.0, 29.0], 'height': [53.0, 53.0]}"
test_data,5682.png,Single bounding box contains multiple or incorrect digits,"{'label': [3.0], 'left': [31.0], 'top': [5.0], 'width': [24.0], 'height': [18.0]}"
test_data,6085.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 9.0], 'left': [23.0, 42.0], 'top': [5.0, 6.0], 'width': [9.0, 15.0], 'height': [21.0, 21.0]}"
test_data,6930.png,Single bounding box contains multiple or incorrect digits,"{'label': [1.0], 'left': [66.0], 'top': [12.0], 'width': [35.0], 'height': [24.0]}"
test_data,8163.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 3.0], 'left': [25.0, 39.0], 'top': [12.0, 9.0], 'width': [6.0, 11.0], 'height': [15.0, 15.0]}"
test_data,8796.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [5.0, 7.0], 'left': [29.0, 41.0], 'top': [6.0, 6.0], 'width': [6.0, 14.0], 'height': [17.0, 17.0]}"
test_data,9625.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [2.0, 6.0], 'left': [24.0, 60.0], 'top': [1.0, 1.0], 'width': [18.0, 18.0], 'height': [40.0, 40.0]}"
test_data,10080.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 5.0], 'left': [29.0, 49.0], 'top': [4.0, 6.0], 'width': [6.0, 15.0], 'height': [20.0, 20.0]}"
test_data,10299.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [5.0, 6.0], 'left': [35.0, 66.0], 'top': [8.0, 7.0], 'width': [15.0, 16.0], 'height': [23.0, 23.0]}"
test_data,11330.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 9.0], 'left': [30.0, 51.0], 'top': [7.0, 7.0], 'width': [6.0, 13.0], 'height': [18.0, 18.0]}"
test_data,11901.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 4.0], 'left': [31.0, 47.0], 'top': [6.0, 7.0], 'width': [5.0, 9.0], 'height': [16.0, 16.0]}"
test_data,12788.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 9.0], 'left': [23.0, 35.0], 'top': [5.0, 5.0], 'width': [6.0, 8.0], 'height': [13.0, 13.0]}"
test_data,12899.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [2.0, 3.0], 'left': [49.0, 81.0], 'top': [14.0, 16.0], 'width': [15.0, 11.0], 'height': [24.0, 24.0]}"
